,listing_id,sentiment_polarity,sentiment_sub
121,268417,0.35136684988677,0.5793146974462418
122,269467,0.3118927520345258,0.5882617721330955
123,270050,0.3973905619969495,0.6135404364372966
124,271996,0.21526733904393489,0.5216866998249978
125,272282,0.3929704342821656,0.6165642812660661
126,273229,0.3040731720076724,0.5749412236124275
127,273932,0.3595013827500376,0.5885156929776133
128,275336,0.3312127087938884,0.5887461491904615
129,275346,0.3536680383108951,0.5854494447351589
130,275350,0.34457920844708684,0.5719320556108377
131,275889,0.3433333333333334,0.5826971326164875
132,276324,0.27994252863552765,0.5333653518632059
133,276527,0.31493836147593723,0.5577471529801755
134,278036,0.3451897965989597,0.5775871344600161
135,279439,0.35806804613891,0.5795956585897762
136,281978,0.3427823364894818,0.5814992318073977
137,281985,0.30548192735105323,0.5742926494081164
138,282679,0.3957477458438997,0.6389877430262045
139,283231,0.3834197499237643,0.5910562386891786
140,286105,0.2928571428571429,0.5131868131868131
141,288034,0.3979121648659464,0.5952320928371351
142,289405,0.2932456140350877,0.5327777777777778
143,289600,0.0,0.0
144,289616,0.8125,0.95
145,290592,0.329640569583255,0.56624832130509
146,295200,0.3417541119564843,0.5983312719026993
147,296287,0.3796363044507576,0.5821819760101008
148,297066,0.3527245217336863,0.5834317265526955
149,302179,0.2911747106757901,0.5682993743058361
150,305213,0.3754771458989379,0.6014370952333362
151,308166,0.3828007198894297,0.5893731009134223
152,315769,0.2686444805194805,0.552831498211933
153,318865,0.4084264918042964,0.6219199042058965
154,320506,0.36808337763600935,0.6106150224044962
155,322268,0.3643942085756691,0.5878642680563518
156,323854,0.3751203013414401,0.6080480877933107
157,327133,0.3337113605561393,0.5824635471691304
158,330248,0.3184048821548821,0.5684776334776336
159,330723,0.3615279433775624,0.5995814715297473
160,330766,0.3725384109184015,0.586851194221916
161,330957,0.3842392745177552,0.6005341573933413
162,331026,0.3533717874266664,0.5860185101807578
163,333190,0.3909526536289231,0.6056153543925811
164,337755,0.20042317708333332,0.5062500000000001
165,342641,0.3299052742892026,0.6050913537012447
166,343622,0.35458104244987443,0.5842027986633247
167,343859,0.27579156223893064,0.557124060150376
168,343861,0.34995073891625617,0.5510353950009123
169,343864,0.4113916256157636,0.5332512315270937
170,343866,0.2429754656039703,0.5223281209963454
171,346018,0.4604204861111112,0.6261497354497352
172,351395,0.3748315108633506,0.5932732479784368
173,352772,0.31521211868778665,0.5645962625161102
174,353640,0.35321547988490803,0.6121285097098347
175,357576,0.3868980821167964,0.6147911119275092
176,357958,0.3807555398491574,0.6304530209667916
177,359277,0.2143728470977725,0.6017776327401537
178,359841,0.36057224402181176,0.5894151565891037
179,363601,0.2586415076692855,0.5547035166479614
180,363739,0.3521729712595095,0.5900676246830094
181,364030,0.3712422765845129,0.6009381962623151
182,365911,0.3567226594408639,0.5640145764459976
183,374491,0.2515858297334018,0.5516386551739682
184,374561,0.3310810253246331,0.5834720508249924
185,377161,0.34908351663877496,0.5953418970425047
186,379868,0.3600594886846079,0.6039546962789478
187,380421,0.393015196142841,0.6127291566177345
188,380903,0.26999519969278035,0.5220737327188939
189,382000,0.321592899756802,0.5697424121705928
190,384063,0.3305322128851541,0.6239635854341735
191,384155,0.3252339399134454,0.555380686900309
192,384464,0.4035343267784872,0.5926199950442375
193,384867,0.36666227860919615,0.5994549341655607
194,385049,0.3701267219932604,0.6054024058149857
195,393717,0.3232124962781521,0.5819344641966785
196,394692,0.34593638867806503,0.5941825229533306
197,401481,0.3731229264158003,0.6121940375494664
198,402633,0.3328820958774936,0.5900886518974372
199,402657,0.3472239155907518,0.5978145446150389
200,408127,0.37897321428571423,0.6898214285714286
201,408599,0.360107240343614,0.5702636540003978
202,410159,0.3453054314345071,0.5787838357294881
203,412649,0.2480810731441472,0.5656925438589409
204,414786,0.29702949566322995,0.587169597869952
205,415848,0.3354327138014093,0.5819572051421917
206,416704,0.4130380653828933,0.6289560630939941
207,417239,0.3400839762685767,0.5937124038618878
208,417814,0.3334225951286242,0.5842731829573934
209,424137,0.4009045284780579,0.6220821661998133
210,425639,0.431579881952781,0.6602064158996935
211,430585,0.3881558849955076,0.6108176100628929
212,431331,0.37707386363636375,0.5767708333333332
213,432482,0.4141935614795379,0.6305877669828044
214,437886,0.3427427918702019,0.6007701595405401
215,438102,0.33676663670511764,0.5833777691960506
216,438123,0.3258820824135393,0.5952328392725741
217,439057,0.3203239655680926,0.5719652016926591
218,440427,0.3682456693933535,0.5794378520520655
219,440840,0.3782149994770186,0.5754916889852791
220,440841,0.3522695355437717,0.5816442105968291
221,443110,0.31186690743161816,0.5566797582553207
222,443222,0.3343677756168473,0.5819099058257473
223,443909,0.39440102846733777,0.6056407221085791
224,446665,0.3389802296156078,0.5996810753821825
225,449854,0.3598411428692345,0.6037838973805599
226,451758,0.3501998315031853,0.579342525135208
227,456333,0.4557433390022674,0.6587226001511719
228,457195,0.4140476190476191,0.6514775910364144
229,459502,0.3734282879818596,0.6009337994457041
230,462012,0.4129272591091032,0.642108936588103
231,462062,0.3483550762559806,0.5978715016708435
232,462557,0.3606176551878558,0.5850504589329807
233,463880,0.28390407848704496,0.5673992812291833
234,468639,0.3338645736208233,0.602646708846709
235,468912,0.360351109751538,0.6203641106692501
236,469177,0.3413701507643751,0.5747769438967089
237,472062,0.32843454121414645,0.5861448760790864
238,473395,0.3422071339500711,0.5910887512899897
239,473459,0.2427759009009009,0.5239816602316604
240,474669,0.3556590394818978,0.5928448813982523
241,475771,0.24900956186670464,0.4870746286680353
242,477256,0.37384125345292013,0.5992467625052416
243,478173,0.3401725433588512,0.6039803641711003
244,478951,0.3297301330733442,0.5648494800218936
245,481739,0.5646354166666667,0.7217187500000001
246,482801,0.3640406657085267,0.6091430027668558
247,484390,0.34190235793899576,0.6061034855948648
248,485011,0.4179676867914589,0.6469413606107152
249,487233,0.3818428570851831,0.6041863892023728
250,488341,0.3294885925329343,0.5968801523009439
251,490517,0.2610597826086957,0.5605555555555557
252,490742,0.3702231206948191,0.5964620145752221
253,490803,0.26904755976095623,0.6086462088155317
254,490853,0.3081920243524937,0.6054651882416255
255,492963,0.4019150641025641,0.6352106227106228
256,493122,0.3277235181881048,0.6065110272341675
257,494834,0.3345624275542308,0.5512395709936694
258,496997,0.3486058670744744,0.5810761789694976
259,497545,0.3774386338011174,0.590342597338671
260,498416,0.2201973951973952,0.4316984440061363
261,498632,0.4220576971743015,0.6066337953091684
262,502436,0.4161698717948718,0.6177350427350426
263,503765,0.4051107226702213,0.619234974097753
264,504653,0.3624680736554346,0.58724650136451
265,504860,0.3584517902452309,0.5793442705418291
266,507074,0.4003714562251327,0.6163406637289373
267,507667,0.3609710564562568,0.5863708252673517
268,507972,0.38654400315186616,0.6164830241443147
269,508212,0.4508407894756238,0.6590257774317722
270,508685,0.3446859350568467,0.5857171890097299
271,509048,0.2863009363824582,0.562925058033754
272,510923,0.4181654373706005,0.6378942374051069
273,511739,0.3074049915271133,0.5840920483025747
274,512368,0.3482396835208028,0.5710414666690821
275,512666,0.37198891069585704,0.5908097449506119
276,512737,0.3357782618225656,0.5739333662118471
277,513825,0.3599665139450149,0.5852804213330529
278,514572,0.3388771500559486,0.5680049576172331
279,515724,0.3572026440404988,0.5748527850436252
280,515729,0.28563637243515305,0.4883110723964381
281,516102,0.4589065079156664,0.6517987194877953
282,516340,0.402742180064321,0.5910736065057877
283,517407,0.3390315370822796,0.6449707351687547
284,518247,0.340464992472805,0.5866573056573057
285,519566,0.3982315305679564,0.6232089120370373
286,519631,0.38983686719499455,0.5988605313132205
287,520389,0.3547960435883433,0.5934639342650387
288,521605,0.3644956496790073,0.5861786114368212
289,522705,0.3772995621565936,0.5984066391941392
290,522987,0.3857421096961229,0.592512208540617
291,524582,0.3709539160728785,0.5903072621822621
292,524729,0.3001527137681417,0.5729021730898767
293,526016,0.37108494460424,0.6273876993004507
294,526094,0.3208172635445363,0.5929745871412537
295,527183,0.6083333333333334,0.6895833333333334
296,528979,0.3764663692283373,0.6109930416198639
297,529106,0.3132261389404247,0.5754555761698619
298,531195,0.4281819709845879,0.6268339012616125
299,534410,0.3434435299644219,0.5910054252221382
300,534550,0.3256183412395988,0.5745840586559151
301,536440,0.3288226102941177,0.5725630252100841
302,536470,0.2825957640350039,0.5332425156071364
303,537176,0.3721013028917608,0.6005854209323849
304,543342,0.31448610452545506,0.5671124552815127
305,543728,0.3318621297316167,0.5584815182508446
306,544995,0.4084843292229653,0.6071236900024781
307,545207,0.3908787712758897,0.6180114788894944
308,546165,0.3882666138820277,0.6136971452769
309,547170,0.0,0.0
310,548052,0.3128867307334729,0.5456829217626135
311,548085,0.3190476190476191,0.5178571428571429
312,549036,0.3697056126743629,0.5951441837732158
313,551339,0.5473740842490843,0.6291941391941394
314,551378,0.2785779732478662,0.544381960276582
315,554299,0.21012299869442733,0.5477005886529697
316,556979,0.357718672395204,0.5773355773592744
317,557772,0.3630808774558771,0.5957187627187628
318,558366,0.4003152056277055,0.625836015227463
319,558549,0.3473429840686275,0.5920163469428177
320,558651,0.3321779736999401,0.5964919970777713
321,558886,0.3347908309753957,0.5695963766609561
322,559801,0.34002093144950285,0.585151753008896
323,559930,0.4267264746746891,0.6465227078131636
324,562807,0.2277722322004237,0.5682014291854717
325,563131,0.35952315163822474,0.5942394003500464
326,563971,0.3684102499731342,0.5916849065156046
327,564809,0.3709229877104,0.6125743683507657
328,567855,0.35678909242335183,0.5832753772290807
329,567962,0.3673498037207717,0.5739810547875064
330,568129,0.31780410517752283,0.5715765663075787
331,568185,0.3611915102143575,0.6057341869275401
332,568432,0.4241671172900354,0.6414033170730272
333,569610,0.30166422360564044,0.5395409011212828
334,569824,0.27379523809523804,0.5917619047619047
335,572646,0.3427184231656857,0.5773296388576529
336,573095,0.0,0.0
337,575139,0.3338571428571429,0.5390803571428571
338,575144,0.3468101268770912,0.5671682946682945
339,576046,0.32090537771690125,0.6098793177308802
340,576383,0.3680459474802791,0.5967995308147926
341,576728,0.33855186886284466,0.5768507725336993
342,577865,0.2827667054777641,0.6110904361744696
343,578180,0.357738005050505,0.5976759259259261
344,578558,0.3481534090909089,0.5500005037910275
345,582364,0.3850497077997768,0.6078486382610643
346,584348,0.3400462287232969,0.5856411992915065
347,585762,0.22696969696969696,0.5450296616963285
348,587203,0.3696325483646252,0.6253393216260864
349,588268,0.3539055576234825,0.5857571926539518
350,588996,0.3679754806901771,0.5919098725348729
351,590032,0.334655550187092,0.6127811440895561
352,590503,0.37360678211908666,0.5794227486894226
353,594235,0.3788105214384711,0.5982984126984128
354,594580,0.3870873573845797,0.6168212332022809
355,594965,0.30271183345861674,0.5767244261729558
356,597715,0.31002201698822884,0.5645193779711547
357,598329,0.4095964405964404,0.6229212916712921
358,600162,0.3292863086342901,0.6049233578816913
359,600590,0.3924832313056901,0.6028869849061064
360,602284,0.3842978058077615,0.6247684812729065
361,605186,0.3243506493506493,0.4965728715728717
362,607438,0.4230717036063111,0.6202992737290258
363,610847,0.2827272727272727,0.4483333333333333
364,611366,0.3694586598617221,0.5886776134193804
365,617561,0.3199767172541939,0.582202947551245
366,619728,0.4138180377140976,0.6190352280569672
367,619775,0.29004599567099576,0.6067646705146704
368,621656,0.38260667971848505,0.6546981472204028
369,624427,0.2458911798260909,0.5616593514966295
370,626043,0.37394202979934105,0.5833341909662662
371,627394,0.2189245964245965,0.5443717918717917
372,630566,0.3842818852687273,0.5999245335561127
373,631119,0.3660299763037016,0.6025788549319154
374,632818,0.3652614490772384,0.6001565637091953
375,634786,0.3877777777777778,0.6516666666666667
376,634875,0.3851592174325901,0.6216790203980294
377,635339,0.44520189532689536,0.6874249084249084
378,636702,0.3895642403942137,0.5801951413779372
379,637232,0.3188425723882522,0.6038132980184732
380,638009,0.3613773065637619,0.5852789665916159
381,638579,0.2681673590746172,0.6213071382022997
382,639137,0.2096875,0.5469135802469134
383,639820,0.3503600019192332,0.5885241325212258
384,639941,0.2386949678673816,0.5644809807051187
385,640130,0.4577777777777778,0.8138888888888891
386,640268,0.4059740259740261,0.6782467532467532
387,641402,0.37818759018759024,0.6200687830687833
388,641627,0.1044607843137255,0.3668137254901961
389,642491,0.5366666666666667,0.8079999999999999
390,644289,0.4559884085213034,0.5956025480367584
391,644378,0.2716145833333334,0.567710027100271
392,644534,0.31345526282696184,0.5434205231388332
393,645513,0.3762898616695085,0.6031088104501522
394,648112,0.37375,0.5724603174603174
395,650885,0.3734590392477156,0.5994132684274002
396,653634,0.3708302884538466,0.5956004093665034
397,655071,0.3231310565306382,0.5479869827986981
398,659469,0.3692217775400578,0.6144583322907023
399,662879,0.33698884528443024,0.5585916008049032
400,663096,0.3982701039763279,0.6059099646812092
401,663732,0.38483609391886203,0.6011443296171678
402,666536,0.4754666666666666,0.6920999999999999
403,666642,0.4050422454020379,0.6110672637287813
404,667143,0.4118515561041332,0.618078484444782
405,667177,0.38073561028188657,0.6024048923915597
406,667181,0.3601408075820273,0.6008780661126744
407,667248,0.41644412260618974,0.6235423415769731
408,667762,0.4046316165951358,0.6160538865045304
409,668990,0.0,0.0
410,670546,0.3936827657223225,0.6066421940928274
411,670782,0.2984336050032456,0.5607718053551384
412,670956,0.3422668347805439,0.5932172731574643
413,671458,0.3385455442086981,0.5835971651087932
414,672728,0.38052730524561496,0.57441697321979
415,673708,0.4316736370973657,0.5912550443906378
416,673930,0.2926568418560607,0.5273569023569022
417,674461,0.3853241253826741,0.5947302352013778
418,677850,0.3604820869854347,0.5846866387580677
419,679547,0.34706261297529706,0.5752045317551651
420,679965,0.3895951296683694,0.6039332479640498
421,680808,0.4315295815295817,0.674559082892416
422,682808,0.4017898651383701,0.5874298975895492
423,682871,0.3560106730188959,0.5860696729353202
424,683062,0.3873517357851529,0.5868566458666962
425,683195,0.3914163000531594,0.6137127523345807
426,684613,0.3829905724740793,0.6270535157572198
427,686830,0.3419784254698045,0.5955257556406983
428,688229,0.3855388942818024,0.6200101992363903
429,688527,0.35957371032320057,0.6050429442761713
430,688946,0.3494437111913038,0.592565064631254
431,691152,0.2843936507936507,0.5621567844342038
432,694516,0.3930638968441151,0.6215827071251598
433,696301,0.4440247441951988,0.6305844155844156
434,697056,0.3619259259259261,0.5692685185185186
435,698593,0.3646853725609779,0.6001961697828776
436,699302,0.3863435374149659,0.6279931972789118
437,699920,0.5363888888888889,0.7400000000000001
438,699927,0.2943469590233178,0.5823388871583424
439,700150,0.4376842020592021,0.6439060489060487
440,702095,0.3810631996143399,0.6031356906825771
441,705049,0.23506147913710945,0.5341139812568384
442,705086,0.2250865800865801,0.6754329004329004
443,714400,0.2841998892580289,0.6088095238095239
444,715036,0.3608649546448357,0.5890104957291143
445,717710,0.3244078270640769,0.5587054587054593
446,718469,0.3817094766213248,0.6039248914752766
447,721375,0.3163296657046657,0.5809728234728236
448,721378,0.3613095238095239,0.6279761904761905
449,721470,0.3917063492063492,0.5926190476190476
450,721471,0.39960317460317457,0.5829365079365079
451,721473,0.1291229603729604,0.4117132867132867
452,721478,0.34108134920634925,0.6366594516594516
453,721479,0.3515600684718332,0.5954201680672269
454,721504,0.22425694444444444,0.5003333333333334
455,721509,0.15666666666666668,0.455
456,721511,0.0,0.0
457,721512,0.35357142857142865,0.5101190476190476
458,721908,0.4359803921568628,0.6356535947712421
459,722100,0.3326758354492729,0.5865113127613127
460,722742,0.3635632206161117,0.6025378865696325
461,724331,0.3293786981813479,0.6071260695071833
462,724523,0.30567033532311305,0.5889920871799182
463,725009,0.3549277418023967,0.5866914209179399
464,725659,0.31211404068278364,0.5451940680036477
465,728017,0.3079497354497354,0.4965978835978837
466,728480,0.3364585172109445,0.5660475770184507
467,729078,0.31711712869873315,0.5729768880422808
468,730467,0.293843621399177,0.5421181657848326
469,731049,0.4882165178571429,0.7002077922077923
470,732214,0.3505461339281138,0.5827904681331076
471,732671,0.3260231046770187,0.5590839269647447
472,733941,0.2621819557376712,0.5805277081592868
473,735311,0.2897625975071629,0.5580423280423279
474,735587,0.3683181438545365,0.608832556935818
475,735620,0.3784904764095228,0.6201472400764851
476,735631,0.37400018050184825,0.6287699716014321
477,737759,0.4494005102040816,0.6514965986394559
478,739557,0.1995531826663903,0.5298824843919183
479,742156,0.31544872256707696,0.5364371734055641
480,742241,0.3373134920634921,0.5749671201814059
481,742820,0.3155137555488529,0.5569842948256845
482,744153,0.3490602646418416,0.5973503067707125
483,745220,0.31063960024350656,0.584975
484,745275,0.29798437358096463,0.5602269952269953
485,745829,0.3493050993821321,0.5957000018888129
486,746086,0.27297818847818844,0.6039007659007659
487,747274,0.3415642759518147,0.5724565702549244
488,748693,0.3373586930759386,0.5825895708468888
489,750066,0.3494791666666666,0.5104166666666667
490,752456,0.3118468468468468,0.5414934164934165
491,753322,0.3447364144454295,0.5886210370006179
492,754895,0.4393846991215412,0.6041729323308268
493,755382,0.3984217316017316,0.626377489177489
494,756588,0.3743383734430898,0.6028380082952067
495,757149,0.3572037514732216,0.5946956349835938
496,758216,0.3090183966930691,0.5609125251264988
497,758525,0.3538486399804505,0.5867729984751265
498,758925,0.3651587121679413,0.5998720254989685
499,759351,0.3871743222761204,0.6300301460676224
500,759760,0.2866426954464831,0.5587708472866489
501,759769,0.29950828709231536,0.5662118183150936
502,759811,0.3650462497516063,0.6067841793556079
503,760131,0.2792903776287716,0.5720380619842796
504,763176,0.3881312319379539,0.6028026656192548
505,764452,0.3519072580462797,0.5978204946741167
506,767596,0.3408947027120428,0.5850331573037119
507,770175,0.35319084263035105,0.5947550810560696
508,770453,0.3485171981808941,0.5873861052507732
509,771440,0.4461717644978781,0.6494189061763322
510,773523,0.3193292188756072,0.5764616006830537
511,773802,0.35464315672912994,0.578438610374094
512,773886,0.38191407077328426,0.6087649365692094
513,775644,0.3176720218595219,0.5553711519711524
514,775794,0.3636684943541961,0.6025063874575347
515,776038,0.3449850288217489,0.589477253363501
516,777476,0.2482001821707704,0.5410132024837907
517,777538,0.28629498478923393,0.5779023948364337
518,777587,0.3642659277511033,0.5925282890828529
519,782502,0.3013121960344182,0.5412701084923307
520,783729,0.3874959313869088,0.6188228146122884
521,786250,0.30387269013666063,0.5544907053730584
522,789101,0.4284087301587302,0.6001587301587303
523,790404,0.31939010999273554,0.5909332863060669
524,790475,0.2916252997051849,0.5825181000533115
525,790482,0.2865111111111111,0.5893883597883597
526,791717,0.28564760179434096,0.5736004140786748
527,792509,0.27288183170995683,0.5748648045076618
528,795314,0.2933943819908417,0.511646606444294
529,795991,0.3524115712405947,0.568358189632136
530,796809,0.34058311755926063,0.5636714274316376
531,796868,0.2791283601850612,0.592621725353684
532,799240,0.3083426621121934,0.5762402385196503
533,800045,0.3303801892551895,0.6063384208384209
534,801237,0.3710475312181416,0.6061335749860343
535,803502,0.39146580549705534,0.6166799949299949
536,803810,0.2957561851556267,0.5630140994945466
537,804268,0.36703014650235255,0.5986015590168412
538,811657,0.3483513342888341,0.6002501072501071
539,811669,0.37355265465561216,0.6208374905517762
540,811716,0.3836185696906501,0.6131108793882516
541,811918,0.3716510779597556,0.5951389509873131
542,813031,0.3545384773055227,0.5942287813196901
543,814154,0.31580952380952376,0.5977692307692307
544,814172,0.7169642857142857,0.7678571428571428
545,814177,0.3372269841269842,0.6110031746031747
546,814182,0.2964536340852131,0.6288471177944861
547,814202,0.27614478114478114,0.5140993265993266
548,814226,0.4683333333333334,0.6345454545454546
549,820629,0.2365103200371057,0.5092389455782314
550,821100,0.3717451807603947,0.5799049598062749
551,821523,0.2809607969567318,0.5829407433878978
552,823272,0.3012856552950892,0.5851321163113617
553,824902,0.3602425618319813,0.559261047247939
554,826397,0.31499443052074577,0.5848282947907006
555,827250,0.3952985695276115,0.6350603554795173
556,829660,0.3517336366506372,0.5932671896175483
557,832516,0.3762240926552762,0.5981740914719643
558,832755,0.42985294117647066,0.5543627450980393
559,833491,0.3347758989928091,0.5921560406856128
560,836392,0.27425398745519697,0.5682330943847075
561,836489,0.6,1.0
562,837986,0.335799176422498,0.5881804811771414
563,838475,0.2828703703703704,0.6215925925925926
564,839655,0.34721839108607205,0.5903684354947654
565,839805,0.6307692307692307,0.7284615384615385
566,840123,0.3524029511229316,0.5896167653126784
567,841015,0.3508112288214661,0.5929082450116925
568,842126,0.4182471666507507,0.6386137339784405
569,842389,0.3104093464880689,0.5655995824506466
570,845760,0.3814033339208691,0.6037154390621546
571,846423,0.3575723835296713,0.5700495017802717
572,847195,0.26384907258191914,0.5636720299975774
573,847735,0.3344654793846569,0.5647991678682215
574,847785,0.2346561324644208,0.5461113250331576
575,849839,0.38129741645568543,0.6092190795614569
576,851240,0.3880482051181308,0.6144614699565196
577,852134,0.32774230054618153,0.5986813838593199
578,852195,0.3565981244850166,0.5841133274211417
579,853343,0.0,0.0
580,853350,0.2885416666666667,0.6333333333333333
581,856159,0.3894339856709647,0.6229701368590254
582,856853,0.4049101753121545,0.6018300848344235
583,857030,0.3419198093826752,0.6117998739022507
584,857117,0.3262355451404396,0.6143489565989564
585,858032,0.36875690014558027,0.6028681139122317
586,859046,0.390586849441481,0.6387145691609979
587,859105,0.33189541205066125,0.5826014028390875
588,859813,0.44173006211932464,0.6490005851706427
589,859884,0.321660844545841,0.5448844996160029
590,861721,0.31773390291482384,0.5617993750888485
591,862524,0.3339922352378598,0.5707093486702582
592,862640,0.3752724125364433,0.6015694849368319
593,864681,0.4839583333333334,0.6612202380952381
594,865273,0.28086392607634425,0.5656138529831344
595,865309,0.30423605193004355,0.5664278510896865
596,865367,0.3576116827155606,0.6070505210394408
597,866298,0.3904568800364268,0.6121985743647034
598,866315,0.4122511941769642,0.633947047315271
599,867893,0.3432954419523713,0.5981570384279417
600,868198,0.2974663240947417,0.5848789231601731
601,869984,0.060833333333333336,0.5327777777777778
602,870256,0.3678645833333333,0.6298958333333333
603,871899,0.3870201106255127,0.6027486832266948
604,875171,0.3321018446798478,0.591221901257002
605,876101,0.3889090219421101,0.6037444755680051
606,877884,0.3714521127021128,0.604168033612478
607,879524,0.2430422028504221,0.5270792168257921
608,879969,0.4481538461538462,0.6482338217338217
609,883382,0.33166082138347763,0.595272197420635
610,884420,0.3109948427422917,0.6410155490767735
611,886088,0.2888232924482926,0.5348991251803752
612,886886,0.3138873586366183,0.581396810910527
613,887953,0.4442383945841393,0.6778199932455252
614,888316,0.4102514709597954,0.6291780672849009
